"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2010","9,116.67","9,197.00","9,237.30","9,090.20","17.98M","-0.83%"
"Mar 26, 2010","9,192.88","9,056.90","9,204.30","9,056.90","17.67M","1.49%"
"Mar 25, 2010","9,058.02","9,000.90","9,065.30","8,987.10","15.94M","0.60%"
"Mar 24, 2010","9,004.22","8,894.40","9,025.60","8,874.10","18.11M","1.40%"
"Mar 23, 2010","8,880.04","8,926.10","8,975.90","8,849.80","19.61M","-0.51%"
"Mar 22, 2010","8,925.27","8,939.70","8,944.50","8,890.80","18.76M","-0.17%"
"Mar 19, 2010","8,940.21","8,892.00","8,947.70","8,891.10","32.97M","0.53%"
"Mar 18, 2010","8,893.10","8,974.90","8,975.10","8,879.70","18.15M","-0.87%"
"Mar 17, 2010","8,971.60","8,859.20","8,972.50","8,859.20","19.19M","1.22%"
"Mar 16, 2010","8,863.10","8,806.50","8,877.60","8,806.50","17.77M","0.66%"
"Mar 15, 2010","8,805.27","8,861.00","8,896.90","8,793.50","17.48M","-0.60%"
"Mar 12, 2010","8,858.21","8,878.00","8,901.90","8,835.50","19.18M","-0.24%"
"Mar 11, 2010","8,879.10","8,823.00","8,893.70","8,823.00","16.71M","0.65%"
"Mar 10, 2010","8,822.11","8,833.70","8,839.50","8,771.40","21.61M","-0.14%"
"Mar 09, 2010","8,834.45","8,780.80","8,915.40","8,762.50","25.72M","0.61%"
"Mar 08, 2010","8,781.22","8,756.30","8,834.10","8,756.30","11.04M","0.33%"
"Mar 05, 2010","8,752.58","8,616.10","8,784.40","8,614.50","22.14M","1.60%"
"Mar 04, 2010","8,614.80","8,632.00","8,688.00","8,575.60","35.45M","-0.21%"
"Mar 03, 2010","8,632.60","8,664.70","8,705.30","8,623.80","15.97M","-0.36%"
"Mar 02, 2010","8,663.74","8,688.40","8,755.50","8,639.10","11.00M","-0.27%"
"Mar 01, 2010","8,686.81","8,581.70","8,732.60","8,579.90","14.10M","1.21%"
"Feb 26, 2010","8,583.19","8,591.70","8,635.30","8,504.90","22.10M","-0.12%"
"Feb 25, 2010","8,593.26","8,660.50","8,726.10","8,593.30","16.77M","-0.82%"
"Feb 24, 2010","8,663.88","8,733.80","8,765.30","8,658.10","21.80M","-0.84%"
"Feb 23, 2010","8,737.08","8,764.90","8,798.60","8,677.40","19.40M","-0.31%"
"Feb 22, 2010","8,764.27","8,643.60","8,779.40","8,643.60","21.69M","1.49%"
"Feb 19, 2010","8,635.94","8,598.80","8,686.50","8,569.50","25.19M","0.46%"
"Feb 18, 2010","8,596.53","8,562.50","8,596.50","8,502.20","22.00M","0.40%"
"Feb 17, 2010","8,562.10","8,373.10","8,622.00","8,371.80","42.27M","2.58%"
"Feb 16, 2010","8,347.03","8,440.30","8,451.90","8,322.00","35.66M","-1.06%"
"Feb 15, 2010","8,436.60","8,335.50","8,458.80","8,292.60","14.67M","1.16%"
"Feb 12, 2010","8,340.24","8,366.40","8,366.40","8,290.90","17.23M","-0.30%"
"Feb 11, 2010","8,365.01","8,386.00","8,416.00","8,349.40","13.78M","-0.21%"
"Feb 10, 2010","8,382.92","8,378.00","8,445.10","8,347.60","17.01M","0.06%"
"Feb 09, 2010","8,378.09","8,307.10","8,406.90","8,296.60","12.84M","0.84%"
"Feb 08, 2010","8,308.68","8,335.50","8,370.90","8,287.30","13.69M","-0.29%"
"Feb 05, 2010","8,332.64","8,266.30","8,354.40","8,231.70","104.96M","0.73%"
"Feb 04, 2010","8,271.93","8,246.20","8,282.30","8,210.20","23.16M","0.33%"
"Feb 03, 2010","8,244.74","8,278.60","8,294.70","8,199.30","14.89M","-0.41%"
"Feb 02, 2010","8,278.46","8,253.70","8,278.50","8,164.00","12.65M","0.35%"
"Feb 01, 2010","8,249.64","8,262.70","8,287.50","8,171.90","15.78M","-0.20%"
"Jan 29, 2010","8,265.98","8,281.80","8,322.30","8,247.80","15.81M","-0.24%"
"Jan 28, 2010","8,286.02","8,340.60","8,341.30","8,240.40","21.96M","-0.66%"
"Jan 27, 2010","8,341.23","8,361.60","8,378.20","8,298.20","21.53M","-0.29%"
"Jan 25, 2010","8,365.85","8,326.50","8,379.10","8,265.80","12.87M","0.46%"
"Jan 22, 2010","8,327.85","8,345.80","8,350.10","8,238.60","15.88M","-0.25%"
"Jan 21, 2010","8,348.71","8,373.60","8,412.10","8,325.20","17.42M","-0.26%"
"Jan 20, 2010","8,370.40","8,358.20","8,419.10","8,351.60","16.43M","0.18%"
"Jan 19, 2010","8,355.38","8,418.90","8,488.40","8,352.10","17.30M","-0.74%"
"Jan 18, 2010","8,417.32","8,491.70","8,492.60","8,409.90","13.84M","-0.89%"
